dsstox_substance_id	casn	chnm	gene_ABCB1	gene_ABCB11	gene_ABCC2	gene_ABCC3	gene_ABCG2	gene_ACLY	gene_ACOX1	gene_ADK	gene_AFP	gene_ALPP	gene_APOA5	gene_BAD	gene_BAX	gene_BCL2	gene_BCL2L11	gene_BID	gene_CASP3	gene_CASP8	gene_CAT	gene_CCND1	gene_CDKN1A	gene_CFLAR	gene_CYP1A1	gene_CYP1A2	gene_CYP24A1	gene_CYP2B6	gene_CYP2C19	gene_CYP2C8	gene_CYP2C9	gene_CYP2E1	gene_CYP3A4	gene_CYP3A5	gene_CYP3A7	gene_CYP4A11	gene_CYP4A22	gene_CYP7A1	gene_DDIT3	gene_EGF	gene_EGR1	gene_EZR	gene_FABP1	gene_FAS	gene_FASN	gene_FMO3	gene_FOXO1	gene_FOXO3	gene_GADD45A	gene_GADD45B	gene_GADD45G	gene_GCLC	gene_GSTA2	gene_GSTM3	gene_HGF	gene_HIF1A	gene_HMGCS2	gene_HSPA1A	gene_ICAM1	gene_IGF1	gene_IGFBP1	gene_IL6	gene_IL6R	gene_JUN	gene_KCNK1	gene_KRT19	gene_LDH	gene_LIPC	gene_LPL	gene_MIR122	gene_MMP1	gene_MMP10	gene_MMP3	gene_MYC	gene_NFE2L2	gene_NFKB1	gene_NQO1	gene_PDK4	gene_PEG10	gene_PPP2R4	gene_PTEN	gene_SDHB	gene_SLC10A1	gene_SLC22A1	gene_SLC22A6	gene_SLCO1B1	gene_STAT3	gene_SULT2A1	gene_TGFA	gene_TGFB1	gene_THRSP	gene_TIMP1	gene_TNFRSF1A	gene_TP53	gene_UGT1A1	gene_UGT1A6	gene_XBP1	assay_ABCB1_dn	assay_ABCB1_up	assay_ABCB11_dn	assay_ABCB11_up	assay_ABCC2_dn	assay_ABCC2_up	assay_ABCC3_dn	assay_ABCC3_up	assay_ABCG2_dn	assay_ABCG2_up	assay_ACLY_dn	assay_ACLY_up	assay_ACOX1_dn	assay_ACOX1_up	assay_ADK_dn	assay_ADK_up	assay_AFP_dn	assay_AFP_up	assay_ALPP_dn	assay_ALPP_up	assay_APOA5_dn	assay_APOA5_up	assay_BAD_dn	assay_BAD_up	assay_BAX_dn	assay_BAX_up	assay_BCL2_dn	assay_BCL2_up	assay_BCL2L11_dn	assay_BCL2L11_up	assay_BID_dn	assay_BID_up	assay_CASP3_dn	assay_CASP3_up	assay_CASP8_dn	assay_CASP8_up	assay_CAT_dn	assay_CAT_up	assay_CCND1_dn	assay_CCND1_up	assay_CDKN1A_dn	assay_CDKN1A_up	assay_CFLAR_dn	assay_CFLAR_up	assay_CYP1A1_dn	assay_CYP1A1_up	assay_CYP1A2_dn	assay_CYP1A2_up	assay_CYP24A1_1_dn	assay_CYP24A1_1_up	assay_CYP2B6_dn	assay_CYP2B6_up	assay_CYP2C19_dn	assay_CYP2C19_up	assay_CYP2C8_dn	assay_CYP2C8_up	assay_CYP2C9_dn	assay_CYP2C9_up	assay_CYP2E1_dn	assay_CYP2E1_up	assay_CYP3A4_dn	assay_CYP3A4_up	assay_CYP3A5_dn	assay_CYP3A5_up	assay_CYP3A7_dn	assay_CYP3A7_up	assay_CYP4A11_dn	assay_CYP4A11_up	assay_CYP4A22_dn	assay_CYP4A22_up	assay_CYP7A1_dn	assay_CYP7A1_up	assay_DDIT3_dn	assay_DDIT3_up	assay_EGF_dn	assay_EGF_up	assay_EGR1_dn	assay_EGR1_up	assay_EZR_dn	assay_EZR_up	assay_FABP1_dn	assay_FABP1_up	assay_FAS_dn	assay_FAS_up	assay_FASN_dn	assay_FASN_up	assay_FMO3_dn	assay_FMO3_up	assay_FOXO1_dn	assay_FOXO1_up	assay_FOXO3_dn	assay_FOXO3_up	assay_GADD45A_dn	assay_GADD45A_up	assay_GADD45B_dn	assay_GADD45B_up	assay_GADD45G_dn	assay_GADD45G_up	assay_GCLC_dn	assay_GCLC_up	assay_GSTA2_dn	assay_GSTA2_up	assay_GSTM3_dn	assay_GSTM3_up	assay_HGF_dn	assay_HGF_up	assay_HIF1A_dn	assay_HIF1A_up	assay_HMGCS2_dn	assay_HMGCS2_up	assay_HSPA1A_dn	assay_HSPA1A_up	assay_ICAM1_dn	assay_ICAM1_up	assay_IGF1_dn	assay_IGF1_up	assay_IGFBP1_dn	assay_IGFBP1_up	assay_IL6_dn	assay_IL6_up	assay_IL6R_dn	assay_IL6R_up	assay_JUN_dn	assay_JUN_up	assay_KCNK1_dn	assay_KCNK1_up	assay_KRT19_dn	assay_KRT19_up	assay_LDH_cytotoxicity	assay_LIPC_dn	assay_LIPC_up	assay_LPL_dn	assay_LPL_up	assay_MIR122_dn	assay_MIR122_up	assay_MMP1_dn	assay_MMP1_up	assay_MMP10_dn	assay_MMP10_up	assay_MMP3_dn	assay_MMP3_up	assay_MYC_dn	assay_MYC_up	assay_NFE2L2_dn	assay_NFE2L2_up	assay_NFKB1_dn	assay_NFKB1_up	assay_NQO1_dn	assay_NQO1_up	assay_PDK4_dn	assay_PDK4_up	assay_PEG10_dn	assay_PEG10_up	assay_PPP2R4_dn	assay_PPP2R4_up	assay_PTEN_dn	assay_PTEN_up	assay_SDHB_dn	assay_SDHB_up	assay_SLC10A1_dn	assay_SLC10A1_up	assay_SLC22A1_dn	assay_SLC22A1_up	assay_SLC22A6_dn	assay_SLC22A6_up	assay_SLCO1B1_dn	assay_SLCO1B1_up	assay_STAT3_dn	assay_STAT3_up	assay_SULT2A1_dn	assay_SULT2A1_up	assay_TGFA_dn	assay_TGFA_up	assay_TGFB1_dn	assay_TGFB1_up	assay_THRSP_dn	assay_THRSP_up	assay_TIMP1_dn	assay_TIMP1_up	assay_TNFRSF1A_dn	assay_TNFRSF1A_up	assay_TP53_dn	assay_TP53_up	assay_UGT1A1_dn	assay_UGT1A1_up	assay_UGT1A6_dn	assay_UGT1A6_up	assay_XBP1_dn	assay_XBP1_up
DTXSID9020087	4180-23-8	(E)-Anethole	0	0	0	0	0	0	0	1	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0
DTXSID3025049	111-77-3	Diethylene glycol monomethyl ether	0	0	1	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0	0
DTXSID7020895	2385-85-5	Mirex	1	1	0	0	0	1	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
DTXSID8024652	52-51-7	Bronopol	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	1
DTXSID8021301	54965-24-1	Tamoxifen citrate	1	1	1	1	0	1	1	1	1.0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1		0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1.0	1	1		1	1	1	1	1	1	1	1	0	0	1		1		1	1	1	0	1	0.0	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1.0	0.0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1			0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1.0	0.0	1	1	1	0			0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0			1	0			1	0	1	0	1	0	0	0	1	0	0.0	0.0	0	0	1	0	1	0	1	0	1	0	1	0
DTXSID0020529	121-14-2	2,4-Dinitrotoluene	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1		1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1			0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0	0
DTXSID0021834	100-02-7	4-Nitrophenol	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0			0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
DTXSID4024066	528-29-0	1,2-Dinitrobenzene	0	1	0	0	0	0	0	0	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1		1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0		0	1	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
DTXSID1027263	628-63-7	Pentyl acetate	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	1	0	0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	0	0
DTXSID0047294	668981-02-0	CP-863187	0	1	0	1	1	0	1	0	1.0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0		1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1.0	0	1		0	1	1	1	0	0	0	0	0	0	0		1		1	0	1	0	0	1.0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1.0	0.0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0			0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0	0	1	0			0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	0			1	0	0	0	1	0	0	0	0	0	1.0	0.0	0	0	0	0	1	0	0	1	1	0	1	0
DTXSID9023881	74115-24-5	Clofentezine	0	0	1	0	1	0	0	0	0.0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1		1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1.0	0	0		0	0	1	0	0	0	0	1	0	0	0		1		1	0	0	0	0	1.0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1			0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.0	1.0	0	0	0	0			0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0			1	0			1	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0	0	0	0	1	0	1	0	0	1	0
DTXSID3024239	19666-30-9	Oxadiazon	1	1	1	1	1	1	1	0	1.0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1		1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1.0	1	1		0	0	1	0	0	0	1	1	1	0	1		1		1	0	1	1	0	1.0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1.0	0.0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1			1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1.0	0.0	0	1	1	0			0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1			1	0			1	0	0	0	1	0	0	1	0	0	0.0	1.0	0	0	0	0	0	1	0	1	1	0	1	0
DTXSID9035204	2155-70-6	Tributyltin methacrylate	1	1	1	1	1	0	1	1	1.0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1.0	1	0		1	0	1	1	1	1	1	0	1	1	1		1		1	0	1	1	1	1.0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1.0	0.0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0			1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1.0	0.0	0	1	0	0			0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1			1	0			1	0	0	0	1	1	0	1	0	1	0.0	1.0	0	0	1	0	0	0	0	1	1	0	1	0
DTXSID6022422	101-77-9	4,4'-Diaminobiphenyl methane	1	0	1	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1		1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0		0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0.0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1			0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0	0
DTXSID6027131	288-88-0	1H-1,2,4-Triazole	1	1	1	0	1	0	1	0	1.0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1		1	1	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1.0	1	1		1	1	1	0	1	1	0	0	1	0	0		1		1	0	0	1	0	0.0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	1.0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1			0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0.0	1.0	0	1	0	1			0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0			0	1			0	1	0	0	0	0	0	1	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	1
DTXSID9026689	102-60-3	1,1',1'',1'''-(Ethanediylnitrilo)tetrakis(2-propanol)	0	0	0	0	0	0	0	0	0.0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1		0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1.0	1	0		0	0	0	1	0	0	0	0	1	0	0		0		0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1			0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0.0	1	0	0	0			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0			0	0			0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
DTXSID7047308	158081-99-3	CP-105696	0	0	0	1	0	1	1	0	0.0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1		0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0.0	0	1		0	0	0	0	1	0	1	1	1	1	1		0		0	1	1	0	1	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1			0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0.0	0.0	0	0	0	1			0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0			0	0			0	0	0	1	0	1	0	0	1	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	1	0
DTXSID6047363	139290-65-6	Volinanserin	1	1	0	1	0	1	0	0	1.0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1		1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0.0	1	0		0	0	0	0	0	0	1	1	0	0	1		0		0	0	1	0	0	0.0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1.0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1			0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1			0	0			0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	1	0	0	0	1	0	0	0	0	0	0
