cl_id	DTXSID	PREFERRED_NAME	DTXCID	CASRN
1749	96	DTXSID0026967	Diethylene glycol dibenzoate	DTXCID006967	120-55-8
1750	96	DTXSID8029153	Benzyl benzoate	DTXCID809153	120-51-4
1751	96	DTXSID7032004	Flutamide	DTXCID9011121	13311-84-7
1752	96	DTXSID7032424	Mesotrione	DTXCID5012424	104206-82-8
1753	96	DTXSID4032613	Fenitrothion	DTXCID2012613	122-14-5
1754	96	DTXSID8033562	Hydroxyflutamide	DTXCID6013562	52806-53-8
1755	96	DTXSID3034165	Nilutamide	DTXCID1014165	63612-50-0
1756	97	DTXSID8021199	Pebulate	DTXCID601199	1114-71-2
1757	97	DTXSID7023936	Butylate	DTXCID403936	2008-41-5
1758	97	DTXSID1024091	EPTC	DTXCID504091	759-94-4
1759	97	DTXSID6024206	Molinate	DTXCID204206	2212-67-1
1760	97	DTXSID4024270	Prochloraz	DTXCID904270	67747-09-5
1761	97	DTXSID7024376	Vernolate	DTXCID504376	1929-77-7
1762	97	DTXSID6032356	Cycloate	DTXCID4012356	1134-23-2
1763	97	DTXSID0034930	Fosthiazate	DTXCID8014930	98886-44-3
1764	98	DTXSID4020616	1,8-Cineol	DTXCID60616	470-82-6
1765	98	DTXSID0020654	Geranyl acetate	DTXCID80654	105-87-3
1766	98	DTXSID3022247	Nerolidol	DTXCID602247	7212-44-4
1767	98	DTXSID2025478	Isopropyl acetate	DTXCID605478	108-21-4
1768	98	DTXSID8026727	Geraniol	DTXCID406727	106-24-1
1769	98	DTXSID3026728	(2Z)-3,7-Dimethylocta-2,6-dien-1-ol	DTXCID806728	106-25-2
1770	98	DTXSID6027050	Sodium dimethyldithiocarbamate	DTXCID207050	128-04-1
1771	98	DTXSID1027920	N,N,N',N'-Tetrabutyl-1,6-hexanediamine	DTXCID107920	27090-63-7
1772	98	DTXSID5029217	1-Propoxy-2-propanol	DTXCID409217	1569-01-3
1773	98	DTXSID2029616	Imidazole	DTXCID809616	288-32-4
1774	98	DTXSID3032389	Farnesol	DTXCID80196591	4602-84-0
1775	98	DTXSID1034212	Spiroxamine	DTXCID9014212	118134-30-8
1776	98	DTXSID0035160	alpha-Ionone	DTXCID8015160	127-41-3
1777	98	DTXSID3036286	Citralva	DTXCID1016286	5146-66-7
1778	98	DTXSID9040716	4-(2-Methylbutan-2-yl)cyclohexanol	DTXCID7020716	5349-51-9
1779	98	DTXSID1041184	(-)-beta-Pinene	DTXCID9021184	18172-67-3
1780	98	DTXSID7041413	R-(-)-Carvone	DTXCID5021413	6485-40-1
1781	98	DTXSID6041424	2,6-Dimethyl-2-heptanol	DTXCID4021424	13254-34-7
1782	98	DTXSID5041487	3,7-Dimethyloctan-3-yl acetate	DTXCID3021487	20780-48-7
1783	98	DTXSID1041550	(S)-(-)-beta-Citronellol	DTXCID9021550	7540-51-4
1784	98	DTXSID3041790	Citronellal	DTXCID1021790	106-23-0
1785	98	DTXSID1041970	Fenchol	DTXCID9021970	1632-73-1
1786	98	DTXSID4042094	Levomenol	DTXCID2022094	23089-26-1
1787	98	DTXSID6042232	Hydroxycitronellal	DTXCID4022232	107-75-5
1788	98	DTXSID7044394	4-tert-Butylcyclohexanone	DTXCID5024394	98-53-3
1789	98	DTXSID3044833	Terpinyl propionate	DTXCID1024833	80-27-3
1790	98	DTXSID4047127	4-(tert-Pentyl)-cyclohexanone	DTXCID2027127	16587-71-6
1791	98	DTXSID0048187	1-Methoxy-4-tert-pentylcyclohexane	DTXCID5028162	199584-38-8
1792	99	DTXSID7021237	Reserpine	DTXCID201237	50-55-5
